student_id,name,email,phone,college,branch,cgpa,backlogs,internships_count,projects_count,skills,certifications,passout_year,gap_year,github_profile,linkedin_profile,city,state
STU03108,Vansha Prasad,baralaadi@example.com,04815439431,NSUT,CE,7.72,0,3,2,Excel|Power BI|SQL|Python,5,2024,0,1,1,Karimnagar,West Bengal
STU03109,Gopal Biswas,xgill@example.net,+911074011980,Bennett Univ,BBA,7.61,0,0,5,Data Analysis|React|Node.js|Python|C++|Java|Spring Boot|Excel,5,2024,0,0,1,Tiruvottiyur,Karnataka
STU03110,Nisha Shah,khannapraneel@example.net,5484480550,Amity Noida,EEE,5.52,0,0,3,Deep Learning|Data Analysis|Cloud AWS|Node.js|Cloud Azure,4,2024,0,1,1,Kanpur,Karnataka
STU03111,Ojasvi Chakrabarti,jatinmukherjee@example.com,4409333845,DTU,MBA,6.15,1,1,2,Deep Learning|Spring Boot|Django|React|Node.js|Machine Learning|Java|Python,1,2025,1,0,0,Kakinada,Karnataka
STU03112,Qabil Bhardwaj,mason75@example.org,3111723280,Jamia Hamdard,MBA,6.95,2,0,1,Python|Machine Learning|R|Cloud Azure|Deep Learning|Node.js|SQL|React,4,2024,0,0,1,Guntur,Tamil Nadu
STU03113,Girish Peri,pandyafaraj@example.com,04379113434,IP University,CSE,6.93,0,1,3,Node.js|Power BI|Java|Deep Learning|React|Data Analysis,0,2024,0,1,0,Arrah,Karnataka
STU03114,Neel Wason,zaitra67@example.com,07836192398,NSUT,BBA,6.11,2,0,5,Tableau|Java|C++|Power BI|Python|Cloud AWS|NLP,3,2025,0,0,1,Aligarh,Gujarat
STU03115,Warda Halder,ikshitavarghese@example.net,+915413616008,NSUT,MBA,7.55,0,3,1,Java|Excel|Spring Boot|R|Data Analysis|Python|Cloud AWS,3,2025,0,1,1,Suryapet,Karnataka
STU03116,Kashvi Nigam,iyeraahana@example.com,+912226481693,Jamia Hamdard,EEE,7.43,0,0,3,Cloud Azure|Python|Data Analysis|Excel,5,2025,0,0,1,Korba,Haryana
STU03117,Zayyan Sandhu,chatura51@example.net,+914527104846,Jamia Hamdard,BBA,7.03,0,0,3,R|SQL|Node.js|Deep Learning|Data Analysis|Java|React|Tableau,1,2024,0,1,1,Etawah,Punjab
STU03118,Ishaan Chander,toorpranav@example.org,+917696443861,Sharda Univ,ECE,6.52,0,3,5,Data Analysis|Deep Learning|Tableau,0,2025,0,0,0,Berhampore,Punjab
STU03119,Champak Kunda,mannanrajata@example.org,+914652579832,NSUT,IT,8.14,0,2,1,NLP|Tableau|Cloud Azure,1,2024,0,0,1,Muzaffarpur,Karnataka
STU03120,Wriddhish Lal,jhalaktoor@example.org,01779591084,Jamia Hamdard,MCA,8.69,0,1,5,R|Java|Python|Cloud Azure,2,2025,0,1,1,Khammam,Delhi
STU03121,Bachittar Goswami,ganesanjatin@example.net,+918182323031,NSUT,MBA,6.76,0,0,3,Power BI|Deep Learning|Python|Cloud Azure|Cloud AWS|R|Django|Excel,4,2024,0,0,1,Dhanbad,Haryana
STU03122,Leela Basak,mbadal@example.net,+914919628620,NSUT,EEE,6.65,0,1,5,Deep Learning|Java|NLP|React,0,2025,0,1,1,Bathinda,Karnataka
STU03123,Noah Raju,harinigara@example.net,06980024021,Sharda Univ,IT,7.64,0,1,5,Python|Excel|SQL|Data Analysis|Tableau|Cloud AWS|Cloud Azure|Django,5,2025,0,0,1,Bareilly,Gujarat
STU03124,Avi Khanna,chandreshpalla@example.net,07746866766,Bennett Univ,BCA,6.88,0,1,4,Java|Machine Learning|Tableau|Deep Learning|R|SQL|React|Python,5,2024,1,0,1,Patiala,Maharashtra
STU03125,Abha Rege,banjeetmistry@example.com,08035912916,DTU,CE,7.07,0,1,5,Django|Tableau|Java|C++|Excel|Python,0,2024,0,1,1,Naihati,Gujarat
STU03126,Yasti Mistry,tailormegha@example.net,+910691565877,Jamia Hamdard,BBA,7.87,0,2,4,Deep Learning|Django|Data Analysis|C++|Node.js|Python|Excel|R,1,2025,1,1,1,Bhavnagar,West Bengal
STU03127,Sneha Saha,tthakur@example.net,+910609286447,GGSIPU,ME,5.48,0,1,1,NLP|Java|SQL,0,2024,0,1,1,Chinsurah,Delhi
STU03128,Tarak Agarwal,yug76@example.org,7485383315,Sharda Univ,CE,8.39,0,3,5,C++|R|Tableau|NLP|Django,2,2024,0,0,1,Bhagalpur,Haryana
STU03129,Gagan Toor,finnmenon@example.net,04471323243,IP University,MBA,7.27,0,2,5,NLP|Data Analysis|Cloud Azure|Java,5,2025,0,0,1,Bhiwani,West Bengal
STU03130,Thomas Char,ekalingasalvi@example.org,+917094591418,GGSIPU,CSE,6.83,2,1,1,Tableau|R|C++|Power BI|SQL|Deep Learning|Django,0,2024,0,1,0,Cuttack,Tamil Nadu
STU03131,Aishani Om,gayathrikumer@example.org,+919536490473,GGSIPU,ECE,7.12,0,1,2,Java|Cloud AWS|NLP|React|Django,0,2024,1,1,1,Morbi,Punjab
STU03132,Mugdha Gole,johaldhruv@example.net,06986952178,BVICAM Delhi,ME,7.17,0,3,5,SQL|Java|Python|Django|React|Spring Boot|Data Analysis,0,2024,0,1,1,Sasaram,Punjab
STU03133,Nisha Wable,prakashaashi@example.net,+918460500434,DTU,MCA,5.64,0,3,4,Power BI|Excel|Tableau|Node.js,2,2025,0,1,0,Bhilai,Maharashtra
STU03134,Aayush Guha,imander@example.com,7524220986,Sharda Univ,MCA,8.55,0,2,1,Java|NLP|Tableau|Machine Learning|Django,2,2024,0,1,1,Surat,Tamil Nadu
STU03135,Jonathan Dugar,nandayashasvi@example.org,03664852169,Bennett Univ,MBA,7.24,0,0,1,Excel|Cloud AWS|R|Power BI|Spring Boot|Cloud Azure|SQL,3,2024,0,1,1,Amaravati,UP
STU03136,Rachit Char,isachdeva@example.com,05399886342,Jamia Hamdard,BBA,7.6,0,3,3,Data Analysis|React|SQL,4,2025,0,1,1,Miryalaguda,Haryana
STU03137,Nisha Ratta,advikabadami@example.org,+912028101215,Bennett Univ,ME,8.06,0,0,4,NLP|R|Django|Java,2,2025,0,1,1,Tadipatri,Rajasthan
STU03138,Yatan Balasubramanian,nathanielaggarwal@example.net,+914796327395,Jamia Hamdard,ECE,6.28,0,1,1,R|SQL|React,5,2024,0,0,1,South Dumdum,Maharashtra
STU03139,Jonathan Bhalla,rgala@example.net,4248726206,DTU,MCA,7.63,0,0,3,C++|Excel|Spring Boot|R|Power BI|Cloud AWS|Tableau,0,2024,0,1,0,Hapur,Tamil Nadu
STU03140,Siya Luthra,ghoshlipika@example.com,3719529795,NSUT,IT,6.96,0,0,1,Tableau|SQL|Deep Learning,1,2025,0,1,1,Thanjavur,Rajasthan
STU03141,Indrajit Jani,krishnabaria@example.net,01129071923,NSUT,CE,7.96,0,1,1,R|Spring Boot|Node.js|Excel|Python,4,2024,0,1,1,Bhiwandi,Rajasthan
STU03142,Pranav Randhawa,gunbirkota@example.net,08658920063,IGDTUW,MCA,5.29,2,1,5,Power BI|Data Analysis|Cloud AWS|NLP|Deep Learning|Tableau|React|R,0,2024,0,0,1,Mysore,Tamil Nadu
STU03143,Pallavi Kadakia,tmemon@example.org,6627468472,BVICAM Delhi,MCA,7.11,0,1,4,React|Cloud AWS|Tableau|C++,3,2025,0,1,1,Gopalpur,Tamil Nadu
STU03144,Amruta Majumdar,dakshaprabhakar@example.com,6246467884,BVICAM Delhi,ECE,6.66,1,1,3,Java|C++|SQL|Node.js,5,2025,0,1,1,Kalyan-Dombivli,Haryana
STU03145,Xiti Bhasin,jairaj09@example.org,8696336059,Jamia Hamdard,EEE,7.59,0,2,2,R|Tableau|SQL|Cloud AWS|Spring Boot|C++|React|Java,3,2025,1,0,1,Bardhaman,West Bengal
STU03146,Indali Sem,tmurty@example.org,+915565491374,Jamia Hamdard,ME,7.62,0,2,4,Deep Learning|Cloud Azure|Node.js|Python|Excel|Java|Cloud AWS|Spring Boot,0,2025,1,1,1,Nadiad,Rajasthan
STU03147,Yash Natt,obawa@example.com,+910593987477,NSUT,EEE,6.56,0,0,1,C++|NLP|Data Analysis|React|Machine Learning|Tableau,1,2024,0,1,0,Nanded,Tamil Nadu
STU03148,Saanvi Kade,choudhryjagat@example.com,05010658517,BVICAM Delhi,ME,6.56,0,2,5,Cloud AWS|Tableau|React|Java|Spring Boot|R|Excel|NLP,4,2025,0,0,1,Baranagar,Rajasthan
STU03149,Fitan Ranganathan,hansjanaki@example.org,+917795872057,Bennett Univ,MCA,7.1,0,1,1,Machine Learning|Deep Learning|Spring Boot|Python|React|SQL|Data Analysis,4,2025,0,1,1,Fatehpur,Karnataka
STU03150,Ansh Jain,ucchal27@example.net,+911632217555,Amity Noida,MBA,6.39,1,1,2,Cloud Azure|Java|Deep Learning|R|Machine Learning|Cloud AWS,0,2025,0,1,1,Pondicherry,Punjab
STU03151,Chasmum Muni,neeldoshi@example.org,08399567314,Bennett Univ,MCA,7.96,0,0,2,React|Excel|Deep Learning|Cloud Azure|Django|Spring Boot|R|Node.js,5,2025,0,1,1,Gurgaon,Rajasthan
STU03152,Imaran Bansal,mdevan@example.org,+911734763938,IGDTUW,IT,6.87,0,1,2,Django|Spring Boot|C++|Power BI|Tableau|Excel|React|R,2,2024,0,0,0,Gandhidham,Haryana
STU03153,Aarav Jha,nchaudhuri@example.net,01878747944,DTU,MCA,4.58,0,1,5,Python|React|Java|Excel|Django|NLP|Spring Boot|R,0,2025,0,0,1,Mangalore,Karnataka
STU03154,Omisha Bhardwaj,nitarakothari@example.com,5160419542,IP University,IT,6.86,0,2,3,Node.js|Power BI|Data Analysis|Deep Learning,4,2024,0,0,1,Belgaum,Rajasthan
STU03155,Tejas Prashad,fmerchant@example.org,9090095581,IGDTUW,CE,6.27,0,0,3,Power BI|NLP|C++|Excel|React,3,2025,0,1,0,Purnia,Punjab
STU03156,Jai Venkataraman,watikabassi@example.org,+913803258012,NSUT,EEE,5.73,0,2,3,Deep Learning|R|Django|Cloud AWS|SQL|Python,0,2024,0,1,1,Pimpri-Chinchwad,West Bengal
STU03157,Vrishti Seshadri,pkoshy@example.net,+917602419769,Sharda Univ,MBA,6.09,1,0,2,Power BI|Java|C++|Data Analysis|R,3,2025,0,1,1,Bareilly,Maharashtra
STU03158,Aahana Hegde,wahab96@example.net,0208470538,BVICAM Delhi,BBA,7.3,0,1,1,Power BI|C++|NLP|Tableau,2,2024,0,0,1,Amravati,Haryana
STU03159,Sachi Natarajan,benbaljiwan@example.net,+915558125857,NSUT,MBA,8.4,0,0,5,C++|NLP|Machine Learning|R|Django|Power BI|SQL|Spring Boot,0,2025,0,1,1,Khora ,Delhi
STU03160,Megha Ramakrishnan,kbarad@example.com,+912216680695,IP University,CSE,7.48,0,2,2,Cloud AWS|Node.js|Spring Boot|Data Analysis|Python|R|Cloud Azure,0,2025,0,0,1,Nashik,Rajasthan
STU03161,Yash Dubey,ekantikabhattacharyya@example.com,01274225465,NSUT,MCA,6.65,0,0,4,Power BI|Cloud Azure|Python|Spring Boot|Machine Learning|Tableau|React,5,2024,0,0,1,Gurgaon,Maharashtra
STU03162,Hitesh Acharya,maharajjoshua@example.net,08784117206,IP University,CSE,7.61,0,0,4,Tableau|SQL|Java|React|Excel,4,2025,0,1,1,Salem,West Bengal
STU03163,Nimrat Malhotra,lsen@example.net,6952121774,GGSIPU,EEE,6.79,0,2,5,Cloud AWS|Node.js|Deep Learning|SQL|Machine Learning|Data Analysis|Tableau|Python,5,2024,0,0,1,Ichalkaranji,Gujarat
STU03164,Eiravati Nagy,gmukherjee@example.com,08029991402,IGDTUW,BCA,6.57,1,3,5,C++|Spring Boot|SQL,1,2024,0,0,1,Raichur,Karnataka
STU03165,Deepa Mall,chatreshnagy@example.net,3983532972,Bennett Univ,ECE,6.16,2,0,2,React|Node.js|NLP|Python,0,2025,0,1,1,Amroha,Maharashtra
STU03166,Zayan Ramaswamy,arjun81@example.net,04872903628,GGSIPU,MBA,5.62,0,0,5,Machine Learning|Cloud Azure|Java|R|Django|Node.js|Data Analysis,5,2024,0,0,1,Tiruchirappalli,Tamil Nadu
STU03167,Aarnav Dave,daschaaya@example.com,2222339798,BVICAM Delhi,EEE,6.85,0,1,2,Node.js|Java|R|Django|Spring Boot|NLP|Tableau|React,2,2025,0,1,1,Chittoor,Delhi
STU03168,Tanmayi Seth,madanturvi@example.org,1447629947,BVICAM Delhi,MBA,7.34,0,0,5,Data Analysis|Machine Learning|Deep Learning|Java|Node.js|Spring Boot|Python|R,1,2024,0,0,1,Dhule,Delhi
STU03169,Arya Bajwa,vamakshi15@example.com,04515465096,NSUT,CE,7.11,0,1,2,Power BI|Excel|React|Cloud Azure|SQL|Cloud AWS,2,2025,0,0,0,Aligarh,Delhi
STU03170,Balvan Dass,vseth@example.org,1265925870,IP University,IT,6.83,0,1,3,Java|Cloud AWS|NLP,1,2025,0,0,1,Bally,UP
STU03171,Zayan Chauhan,chavvi90@example.net,+913167695218,IP University,BCA,6.35,0,0,4,C++|Power BI|Data Analysis|Deep Learning|Node.js,4,2024,0,1,1,Raichur,Maharashtra
STU03172,Yatan Nayar,jchokshi@example.net,0678905388,Amity Noida,BBA,7.75,0,2,2,Data Analysis|Excel|Machine Learning|Java,3,2025,0,1,1,Srikakulam,Rajasthan
STU03173,Yachana Murthy,sethpahal@example.net,01192769182,NSUT,CE,6.01,0,0,3,Django|Excel|Cloud Azure|Tableau|Python|Spring Boot|Deep Learning,0,2024,0,1,1,Siwan,Karnataka
STU03174,Anamika Memon,bhavya76@example.net,+919406557426,BVICAM Delhi,MBA,7.9,0,1,2,C++|Data Analysis|Power BI|Cloud Azure|Tableau|React|Machine Learning|Cloud AWS,4,2025,0,0,1,Haldia,Haryana
STU03175,Urishilla Taneja,chawlawridesh@example.net,01261508979,DTU,CSE,6.3,1,1,1,Power BI|R|Node.js,5,2025,0,1,0,Varanasi,Tamil Nadu
STU03176,Ishaan Gade,wahabsami@example.net,00022859323,DTU,ECE,6.52,1,2,5,Java|Excel|Django|Node.js|Cloud AWS|Spring Boot|R,3,2024,0,1,0,Bongaigaon,Rajasthan
STU03177,Reva Suri,ebhardwaj@example.com,8082387883,IP University,ECE,5.88,2,0,2,Cloud Azure|Django|Machine Learning|Spring Boot|Deep Learning|Power BI|R|SQL,4,2025,0,1,1,Tadipatri,Karnataka
STU03178,Samar Keer,vanshachandra@example.com,08842432567,Sharda Univ,EEE,6.75,1,1,5,Deep Learning|Python|Node.js|SQL,2,2024,0,0,1,Dehradun,Punjab
STU03179,Gopal Kuruvilla,ebhatia@example.com,2856279927,IP University,CSE,8.08,0,2,5,Django|Python|Java|R|Spring Boot|Deep Learning|C++,3,2024,0,1,1,Rewa,Tamil Nadu
STU03180,Eta Mohanty,sara27@example.net,01697921784,Amity Noida,ECE,7.66,0,1,2,Data Analysis|Machine Learning|R|Tableau|Excel|C++,1,2024,0,1,1,Dehri,Haryana
STU03181,Kavya Tiwari,mchaudhari@example.net,07645157709,IP University,ECE,8.08,0,3,2,Java|C++|Cloud AWS|Deep Learning|Cloud Azure,4,2024,0,0,1,Davanagere,Haryana
STU03182,Vinaya Sharaf,ishita73@example.com,+914151898602,DTU,CE,7.67,0,0,4,SQL|Cloud Azure|Python|Machine Learning|Tableau|Spring Boot|R|Deep Learning,1,2025,1,1,1,Unnao,Delhi
STU03183,Kashish Golla,hbalay@example.org,5487396058,IP University,ECE,6.21,0,2,3,Cloud AWS|Spring Boot|Deep Learning|React|Excel|Java|NLP|Django,5,2024,0,1,1,Bhimavaram,West Bengal
STU03184,Peter Loke,nirjaramakrishnan@example.org,+913694846808,GGSIPU,BCA,6.9,0,1,1,Cloud AWS|NLP|Data Analysis|Cloud Azure|Python,4,2025,1,0,0,Uluberia,Haryana
STU03185,Tejas Dara,bailhemal@example.com,3195953396,IP University,MBA,6.5,0,3,4,Data Analysis|Spring Boot|SQL|Deep Learning|Tableau|Cloud Azure|React|Excel,1,2025,0,1,1,Jalandhar,Tamil Nadu
STU03186,Ekbal Sarin,niharika51@example.com,6881668497,NSUT,CE,8.4,0,1,5,C++|Deep Learning|Excel|Node.js|NLP|Python|Data Analysis|R,1,2024,1,1,1,Udupi,Punjab
STU03187,Ucchal Parikh,vpingle@example.org,+913198943100,NSUT,MCA,6.12,0,1,1,Node.js|Machine Learning|Django|SQL|React|Cloud Azure,1,2024,1,0,1,Jammu,West Bengal
STU03188,Tanish Menon,bailanita@example.net,+919975056306,Amity Noida,BCA,8.0,0,2,2,Python|Excel|Machine Learning,2,2025,0,1,1,Bhind,West Bengal
STU03189,Hemal Rege,munshijack@example.net,+913125932011,NSUT,EEE,8.0,0,2,5,Spring Boot|NLP|Python|Machine Learning|Data Analysis|C++|Cloud AWS|SQL,2,2025,0,1,0,Aligarh,UP
STU03190,Kevin Tata,borahnikita@example.com,+911869782964,GGSIPU,MBA,8.85,0,3,3,Tableau|Deep Learning|Excel|Java|Data Analysis|Node.js|React|Django,1,2024,1,0,1,New Delhi,Haryana
STU03191,Aadhya Choudhary,sbhatia@example.net,2238790392,GGSIPU,CE,6.83,0,1,1,Tableau|Excel|Power BI|Node.js|R,4,2024,0,1,1,Ratlam,Maharashtra
STU03192,Abhiram Pradhan,nakulratti@example.net,+915295305522,Bennett Univ,ECE,7.84,0,0,5,Machine Learning|NLP|Java|SQL|Spring Boot|R|Power BI,3,2025,0,1,1,Fatehpur,UP
STU03193,Ubika Dugal,omyadada@example.com,01967632442,IGDTUW,IT,9.25,0,2,5,Power BI|Data Analysis|Deep Learning|Node.js|React|C++,1,2024,1,0,1,Sirsa,Karnataka
STU03194,Lopa Kuruvilla,gsura@example.org,01040878280,Jamia Hamdard,IT,6.64,0,2,4,Cloud Azure|React|Deep Learning|Spring Boot,3,2025,0,0,1,Berhampore,Karnataka
STU03195,Tanveer Pall,upadhyayzaid@example.org,07906217891,Sharda Univ,MCA,5.82,0,1,1,Excel|Cloud AWS|Node.js|Java|SQL|Spring Boot|Data Analysis|R,2,2025,0,0,0,Hospet,Maharashtra
STU03196,Urmi Chowdhury,vwali@example.net,+915158329064,IP University,BBA,5.51,0,1,5,Python|Cloud AWS|React|SQL|Deep Learning,0,2025,0,1,1,Satna,Maharashtra
STU03197,Shivani Borra,bumbliam@example.net,+915668319108,Bennett Univ,BBA,7.84,0,1,1,Cloud AWS|React|Django,3,2025,0,0,1,Bokaro,Tamil Nadu
STU03198,Yamini Tailor,mannanaadi@example.com,00038750042,IGDTUW,BBA,5.51,0,2,1,Data Analysis|Spring Boot|Excel|React,2,2024,0,0,1,Mehsana,UP
STU03199,Watika Oommen,ikbalpatla@example.org,1660767923,IGDTUW,BCA,6.86,1,0,2,Machine Learning|Java|Excel|Deep Learning|Cloud Azure|Node.js|SQL|Tableau,3,2025,0,1,1,Rourkela,Delhi
STU03200,Mohammed Salvi,osethi@example.org,01967199883,BVICAM Delhi,ME,7.59,0,1,1,Data Analysis|Java|Spring Boot|Tableau,1,2024,0,1,1,Shahjahanpur,Maharashtra
STU03201,Dhruv Bhatnagar,ysastry@example.org,02701017341,DTU,ECE,7.37,0,1,5,C++|Tableau|R|Deep Learning,2,2025,0,1,1,Aurangabad,Haryana
STU03202,Neelima Yohannan,harrisonkhatri@example.net,+910580636639,Sharda Univ,BBA,7.58,0,1,1,React|Cloud Azure|Excel|Machine Learning|Power BI|Spring Boot,1,2025,0,1,1,Tiruppur,Tamil Nadu
STU03203,Amrita Ganguly,tripathitriveni@example.org,02092504704,GGSIPU,EEE,7.4,0,0,4,Cloud AWS|Power BI|Node.js|Java|React|Excel,2,2024,1,0,0,Sambalpur,Haryana
STU03204,Jagrati Shan,alexander30@example.org,02061430839,IP University,CE,8.35,0,1,3,Machine Learning|Data Analysis|Java|Tableau,4,2025,0,1,1,Secunderabad,Delhi
STU03205,Krish Ramanathan,kalpitbabu@example.org,+918041929458,Jamia Hamdard,ECE,6.34,2,1,4,NLP|Spring Boot|Machine Learning|Java|Excel|Deep Learning|C++,2,2025,1,0,1,Bangalore,Tamil Nadu
STU03206,Raksha Bath,loommen@example.com,06634944372,IP University,ME,6.59,0,2,3,Java|Cloud AWS|React|Cloud Azure|Tableau,4,2024,0,0,1,Amravati,Tamil Nadu
STU03207,Keya Majumdar,guptaaashi@example.org,5634598206,DTU,ECE,6.5,0,1,3,Node.js|React|Python|C++|Power BI|R|Excel|Tableau,0,2025,1,0,1,Ahmedabad,Rajasthan
STU03208,Tejas Koshy,boasegabriel@example.com,7538719464,Jamia Hamdard,MCA,7.95,0,1,5,SQL|Python|Django|Tableau|Data Analysis,4,2025,0,0,1,Kakinada,Maharashtra
STU03209,Karan Reddy,indali28@example.org,6938286586,Bennett Univ,ME,8.01,0,2,2,C++|Data Analysis|Java|R|Node.js|Django,1,2024,0,1,1,Ichalkaranji,West Bengal
STU03210,Andrew Brar,pranitsharaf@example.com,+917901988923,Jamia Hamdard,IT,7.61,0,0,3,Tableau|Python|Django|SQL|Deep Learning|Data Analysis|Power BI|Node.js,2,2024,0,1,0,Korba,Rajasthan
STU03211,Radha Balay,falan85@example.com,+913270998521,Amity Noida,CSE,8.27,0,0,5,Data Analysis|Spring Boot|NLP|SQL|C++|Excel|Machine Learning|Cloud Azure,2,2024,0,1,1,Karnal,Haryana
STU03212,Fitan Sha,paiekantika@example.com,03299628913,Bennett Univ,ME,6.14,1,2,3,Cloud AWS|Excel|Tableau|C++,4,2024,0,0,0,Nanded,Punjab
STU03213,Raagini Gokhale,alkakalita@example.org,3692953317,DTU,CSE,8.7,0,1,5,Deep Learning|Tableau|Java|Machine Learning,0,2024,0,1,1,Ranchi,Punjab
STU03214,William Kapadia,sarthakdhaliwal@example.com,6131381734,Jamia Hamdard,ME,8.57,0,1,3,Java|Tableau|Data Analysis|NLP|Node.js|Deep Learning|C++,3,2025,1,0,1,Madhyamgram,Karnataka
STU03215,Ekantika Narula,biswasharrison@example.net,6841051482,BVICAM Delhi,CSE,7.86,0,0,2,React|C++|R|Cloud Azure|Java|NLP|Machine Learning|SQL,3,2024,0,0,1,Raiganj,Karnataka
STU03216,Sathvik Basu,zpalla@example.org,1232568601,DTU,MCA,8.8,0,0,4,Django|C++|SQL|NLP|Cloud AWS|Python|Machine Learning|Cloud Azure,4,2024,1,1,0,Haridwar,West Bengal
STU03217,Isaac Narasimhan,lgala@example.com,+918351366714,Sharda Univ,CE,5.71,1,2,2,NLP|Excel|Data Analysis|Tableau|R|Cloud Azure,5,2024,1,0,1,Srikakulam,Rajasthan
STU03218,Yatan Andra,khalsalakshit@example.com,5687180148,NSUT,BBA,6.73,0,1,2,Cloud AWS|Power BI|Deep Learning|Spring Boot|Python|NLP|SQL,4,2024,0,1,1,Pondicherry,Rajasthan
STU03219,Jeevika Nayak,rayaanwason@example.com,8554542552,IP University,CE,6.54,0,1,3,Java|Python|Tableau,4,2025,0,0,1,Nagercoil,West Bengal
STU03220,Balhaar Dewan,tbhagat@example.org,07628889083,Bennett Univ,IT,7.85,0,1,5,Cloud AWS|Node.js|Excel,1,2024,0,1,0,Vijayanagaram,Haryana
STU03221,Forum Naik,edhithazachariah@example.org,+912635195381,Bennett Univ,BCA,6.25,0,2,3,Java|Power BI|Deep Learning|Node.js|Tableau|Cloud Azure|Machine Learning|React,2,2024,0,1,1,Junagadh,Maharashtra
STU03222,Mohini Sen,yashica08@example.net,+912157061343,NSUT,IT,7.88,0,0,1,Data Analysis|Deep Learning|Django|Cloud AWS|R|Machine Learning|Cloud Azure|Excel,0,2024,0,1,1,Adoni,Gujarat
STU03223,Mugdha Kaul,halderaahana@example.net,03370303903,Sharda Univ,CSE,8.43,0,2,4,R|Power BI|C++|Data Analysis,4,2025,0,1,1,Tirupati,Tamil Nadu
STU03224,Pranav Ramachandran,ogoda@example.com,+915646011552,Jamia Hamdard,BCA,7.83,0,1,5,SQL|Python|Tableau|Spring Boot,5,2024,0,1,1,Dehradun,Maharashtra
STU03225,Wyatt Chander,zaitramutti@example.org,8552071986,IGDTUW,CSE,7.46,0,1,1,React|Power BI|NLP|Cloud Azure,0,2025,0,1,1,Hazaribagh,Delhi
STU03226,Nathaniel Som,nandayasti@example.com,+918637597342,GGSIPU,MBA,6.31,0,1,5,Tableau|Spring Boot|Python|Cloud AWS|SQL|Cloud Azure|Power BI|Java,4,2025,0,0,1,Miryalaguda,Maharashtra
STU03227,Vansha Palla,dmukhopadhyay@example.net,+919403204266,Sharda Univ,IT,6.44,1,0,2,Tableau|Deep Learning|Data Analysis|Django,2,2025,0,0,0,Bulandshahr,Punjab
STU03228,Bachittar Ramaswamy,warda08@example.org,09671306311,DTU,ECE,8.32,0,0,5,NLP|Java|Deep Learning|Cloud Azure|R|Django|React,3,2025,0,1,1,Dharmavaram,Rajasthan
STU03229,Xavier Oommen,oviyadhar@example.com,+918218364535,Sharda Univ,CE,7.9,0,2,2,Deep Learning|Django|Data Analysis|Machine Learning|Tableau|R,2,2025,0,0,1,Ramgarh,Rajasthan
STU03230,Elijah Dhaliwal,pkhalsa@example.net,9942729285,Sharda Univ,CE,7.16,0,1,1,Spring Boot|Cloud Azure|Data Analysis,5,2024,0,0,1,Mysore,Tamil Nadu
STU03231,Wazir Dar,chandanicherian@example.com,6153477213,IP University,BBA,6.82,0,0,3,Python|NLP|R|Cloud Azure|React|Power BI|Tableau|Machine Learning,3,2025,0,1,0,Amritsar,Rajasthan
STU03232,Irya Dave,kakarmanya@example.org,+914936088211,IP University,CSE,5.38,2,1,5,Cloud AWS|Cloud Azure|Python|Data Analysis|NLP,4,2025,0,1,1,Nagpur,UP
STU03233,Agastya Raghavan,nayaranjali@example.org,09838289260,Jamia Hamdard,CE,6.24,1,0,4,Power BI|Python|Spring Boot,1,2024,0,0,0,Thane,Gujarat
STU03234,Saanvi Vig,hgour@example.net,07140643064,Jamia Hamdard,ME,8.92,0,0,5,Cloud AWS|R|Node.js|Tableau|C++,2,2025,1,1,1,Gulbarga,Rajasthan
STU03235,Arya Lala,balzinal@example.com,7859909714,DTU,ECE,6.05,0,1,1,NLP|Machine Learning|Data Analysis|Cloud AWS|React|Django|Deep Learning|C++,2,2025,0,1,1,Giridih,West Bengal
STU03236,Harish Nanda,schandra@example.com,06406492752,Sharda Univ,BBA,7.37,0,1,5,Cloud Azure|Data Analysis|Excel,5,2025,1,1,1,Miryalaguda,Rajasthan
STU03237,Fitan Mannan,battasarthak@example.net,0621072964,NSUT,IT,8.11,0,1,3,Python|Java|SQL|Machine Learning,4,2024,0,1,1,Asansol,UP
STU03238,Sachi Tata,jradhakrishnan@example.com,5032408166,BVICAM Delhi,MBA,6.07,0,0,5,Tableau|Cloud Azure|Python|Deep Learning,2,2024,1,0,1,Silchar,Haryana
STU03239,Pratyush Shan,bakhshi30@example.com,+916026708632,Bennett Univ,IT,7.37,0,1,4,React|Machine Learning|Java|Python|Cloud Azure|Data Analysis|Power BI,1,2025,0,1,1,Vijayawada,Tamil Nadu
STU03240,Dhriti Bhatia,swaminathanavni@example.net,07115030523,NSUT,ECE,8.04,0,1,3,Python|Deep Learning|Power BI,0,2024,0,0,1,Raiganj,Punjab
STU03241,Sathvik Sarraf,xkapadia@example.net,+916548402064,IGDTUW,CSE,7.21,0,1,5,Spring Boot|React|Power BI|Node.js|Django|Python,0,2025,0,0,1,Bikaner,Rajasthan
STU03242,Siddharth Barad,vedikaborde@example.net,1355704192,GGSIPU,MCA,9.78,0,1,4,React|Cloud AWS|Python,4,2025,0,1,1,Vasai-Virar,Haryana
STU03243,Vidhi Chadha,utkarshraghavan@example.org,7795044656,IP University,ME,5.7,0,0,5,Tableau|Cloud AWS|NLP|Django|React|Power BI|Deep Learning,3,2025,0,1,1,Hosur,Punjab
