customer_id,customer_name,email,phone,gender,age,city,state,registration_date,customer_segment,total_orders,lifetime_value,preferred_category,email_opt_in,loyalty_points
CUST004632,Tanish Raju,nsarkar@example.com,3842381359,Other,27,Aligarh,Maharashtra,2021-09-19,Regular,7,15745.63,Books & Stationery,1,1699
CUST004633,Harsh Brahmbhatt,batrafinn@example.org,+914890147436,M,19,Rewa,Rajasthan,2021-04-14,Regular,24,141858.1,Books & Stationery,1,2131
CUST004634,Aradhana Saraf,chandreshchoudhury@example.com,+916294221625,Other,35,Kavali,UP,2023-04-10,Silver,7,25994.33,Clothing,0,1033
CUST004635,Turvi Loke,mkothari@example.org,09162450198,M,28,Gurgaon,Delhi,2022-01-07,Silver,16,78796.52,Home & Kitchen,0,3887
CUST004636,Niharika Pillai,quincy61@example.org,8913139818,Other,54,Darbhanga,UP,2021-05-02,Regular,7,37658.5,Electronics,0,2893
CUST004637,Harita Dey,zbir@example.net,09018449202,F,51,Malda,Tamil Nadu,2024-02-25,Regular,11,19022.12,Electronics,1,4537
CUST004638,Gautam Sahota,aadhyabandi@example.com,+917177865648,M,42,Gurgaon,Delhi,2022-01-16,Silver,40,149329.3,Sports,1,553
CUST004639,Farhan Handa,qvarkey@example.org,2859158575,M,57,Sultan Pur Majra,Tamil Nadu,2023-02-02,Regular,29,126446.28,Home & Kitchen,1,4903
CUST004640,Pushti Dugar,turvisarkar@example.org,+919916550958,Other,33,Secunderabad,Delhi,2024-01-21,Regular,41,42106.78,Books & Stationery,1,1894
CUST004641,Ridhi Walla,dharanita@example.com,+912222641047,M,24,Patna,Tamil Nadu,2024-01-19,Gold,29,9649.41,Home & Kitchen,1,3241
CUST004642,Mohini Bhavsar,ayaandhaliwal@example.org,01708399903,F,41,Bhagalpur,Gujarat,2021-12-13,Regular,29,128520.11,Electronics,1,1905
CUST004643,Girik Kakar,bbhandari@example.com,0117330069,F,59,Bhind,Karnataka,2022-12-31,Gold,17,82989.57,Electronics,1,4187
CUST004644,Arunima Narasimhan,isaacmodi@example.com,+919851707560,Other,53,Tinsukia,Karnataka,2021-02-26,Silver,48,35235.12,Home & Kitchen,1,1116
CUST004645,Zaitra Sem,mbhatia@example.com,+919066054763,F,49,Karimnagar,Rajasthan,2024-01-01,Silver,36,114683.09,Home & Kitchen,1,2900
CUST004646,Rishi Bajwa,asekhon@example.org,+917981284833,F,22,Karimnagar,Gujarat,2022-03-25,Regular,19,15497.07,Clothing,1,272
CUST004647,Ishwar Anne,pratyush80@example.net,+918796727187,M,42,Rajpur Sonarpur,West Bengal,2023-07-03,Regular,32,9597.67,Books & Stationery,1,1746
CUST004648,Warjas Jaggi,kamdarpratyush@example.com,09091911044,M,24,Guwahati,Maharashtra,2022-04-23,Silver,45,14448.18,Electronics,0,4835
CUST004649,Edhitha Chopra,netradey@example.net,3928793977,F,65,Erode,Tamil Nadu,2022-11-12,Regular,16,73766.13,Books & Stationery,1,1559
CUST004650,Vinaya Ravi,rohanaurora@example.org,1484786376,Other,21,Bhavnagar,Tamil Nadu,2022-06-08,Regular,40,12037.53,Beauty,1,1760
CUST004651,Chandani Lad,knarula@example.com,+913312685339,Other,58,Pimpri-Chinchwad,Tamil Nadu,2023-09-22,Regular,7,121707.18,Sports,1,416
CUST004652,Zashil Dhawan,siddharthrout@example.net,2775573972,F,41,Jehanabad,Karnataka,2021-01-30,Regular,10,121064.42,Beauty,1,2214
CUST004653,Gopal Mitra,yashasvi21@example.net,01636379988,Other,37,Thiruvananthapuram,Karnataka,2023-07-09,Regular,36,40867.45,Beauty,1,2950
CUST004654,Rohan Patla,padmanabhanyutika@example.org,04948867514,M,45,Bhind,Gujarat,2022-10-20,Gold,37,99255.26,Electronics,1,1792
CUST004655,Yatan Narayanan,fariq37@example.com,04745599103,F,57,Patiala,Maharashtra,2023-02-27,Regular,29,147998.45,Books & Stationery,0,2831
CUST004656,Eshana Raman,ladhemal@example.com,01756156342,Other,60,Rajkot,Delhi,2023-09-04,Gold,21,104450.85,Books & Stationery,1,4400
CUST004657,Indali Agate,ebhat@example.net,00998777099,Other,56,Jalgaon,West Bengal,2021-07-22,Silver,48,39826.54,Home & Kitchen,1,3659
CUST004658,Farhan Golla,rachana61@example.net,06556033021,Other,52,Hospet,Maharashtra,2024-11-28,Gold,29,39899.22,Clothing,1,2577
CUST004659,Ryan Pandit,harshilraman@example.net,7458812887,M,58,Sambalpur,Gujarat,2022-06-18,Platinum,24,138524.49,Books & Stationery,1,3967
CUST004660,Raksha Ramachandran,gauri63@example.com,8261617729,M,54,Solapur,Karnataka,2022-07-29,Regular,47,59336.99,Beauty,0,4926
CUST004661,Odika Chander,sekhonishita@example.net,+917628516629,Other,33,Machilipatnam,Delhi,2024-05-07,Platinum,2,11197.37,Home & Kitchen,0,642
CUST004662,Rachita Bajwa,sneharajan@example.net,08329351125,M,40,Phagwara,Delhi,2022-09-13,Regular,31,3356.18,Electronics,0,2226
CUST004663,Anamika Nagi,sekhonurvashi@example.com,03851741640,F,37,Suryapet,UP,2023-06-07,Regular,4,2525.94,Home & Kitchen,1,2399
CUST004664,Qadim Saini,anjalikanda@example.org,9539974493,F,34,Berhampore,Gujarat,2024-12-31,Regular,30,58064.07,Clothing,1,4386
CUST004665,Meera Kuruvilla,onkar19@example.com,07068008825,F,28,Phusro,Gujarat,2023-06-22,Regular,19,149031.72,Sports,1,1163
CUST004666,Ranveer Suresh,zilmilparmar@example.org,+917741353878,F,45,Bhopal,Karnataka,2022-08-01,Regular,28,9547.56,Clothing,1,3854
CUST004667,Vyanjana Khanna,valavamakshi@example.net,5708607515,F,65,Panvel,Maharashtra,2024-05-18,Regular,33,17259.75,Books & Stationery,0,3146
CUST004668,Jasmit Dara,bhavininatt@example.net,06858795744,M,61,Jabalpur,Gujarat,2022-12-24,Regular,44,18066.5,Sports,1,184
CUST004669,Balendra Loke,harinisaraf@example.org,+919782439528,M,24,Anand,Gujarat,2022-09-24,Platinum,29,130268.71,Electronics,0,2103
CUST004670,Advaith Dey,garimadube@example.net,+911603108509,Other,45,Bokaro,UP,2021-05-26,Regular,31,128585.09,Books & Stationery,1,1545
CUST004671,Krish Virk,kotharioviya@example.net,2528593089,Other,20,Unnao,Tamil Nadu,2021-07-27,Gold,11,105237.99,Electronics,1,3293
CUST004672,Rishi Agate,bachittarluthra@example.org,0660137988,M,28,Hindupur,Gujarat,2023-08-25,Regular,25,15396.21,Sports,1,2396
CUST004673,Robert Borde,yguha@example.org,4949004140,F,55,Miryalaguda,West Bengal,2022-07-24,Regular,49,142278.92,Sports,1,1474
CUST004674,Xalak Goda,anirudhhegde@example.net,+910548821741,Other,37,Sri Ganganagar,Maharashtra,2022-05-30,Platinum,35,34575.58,Sports,0,551
CUST004675,Ekavir Dave,rajojasvi@example.com,06021648332,M,46,Anand,Karnataka,2021-06-30,Regular,48,102585.91,Home & Kitchen,0,4879
CUST004676,Hredhaan Roy,okalla@example.org,06650134376,M,55,Madanapalle,Rajasthan,2024-12-25,Silver,21,146880.38,Electronics,0,2180
CUST004677,Gabriel Tak,wableyatan@example.com,09178415740,Other,54,Aizawl,UP,2022-09-06,Regular,1,86377.66,Home & Kitchen,1,4459
CUST004678,Madhav Patel,dhingranilima@example.com,+910569652776,F,33,Kadapa,Karnataka,2022-06-07,Silver,19,84272.31,Sports,1,149
CUST004679,Lakshmi Doctor,mjayaraman@example.org,+919886828477,F,33,Pudukkottai,Rajasthan,2024-08-11,Regular,41,101199.21,Beauty,1,2086
CUST004680,Hiral Sharma,neelimaganesh@example.org,1128351582,F,31,Tiruvottiyur,Rajasthan,2024-03-17,Silver,21,37610.6,Clothing,1,4611
CUST004681,Shivani Dutt,chadafariq@example.com,5734704588,Other,47,Kochi,Maharashtra,2021-07-24,Regular,35,85961.65,Home & Kitchen,1,3749
CUST004682,Warinder Sem,derohan@example.net,06707310124,F,62,Sonipat,West Bengal,2023-06-05,Gold,45,91786.99,Sports,1,1554
CUST004683,Hardik Chana,hritik29@example.net,1363004230,M,42,Pudukkottai,UP,2023-01-18,Regular,37,98844.25,Sports,1,3672
CUST004684,Dev Bera,wishipandit@example.net,+916822005118,Other,49,Karnal,Delhi,2023-06-11,Silver,23,63358.81,Beauty,1,956
CUST004685,Gaurav Chada,daseiravati@example.org,+912970979914,Other,41,Vellore,West Bengal,2021-02-23,Silver,14,119577.28,Books & Stationery,1,3405
CUST004686,Baljiwan Kadakia,sankarjasmit@example.net,00096047301,M,60,Hyderabad,UP,2023-09-21,Gold,29,71881.52,Beauty,0,909
CUST004687,Jatin Parmar,wakeeta51@example.net,+912665209902,M,40,Latur,Rajasthan,2022-07-11,Gold,30,141723.7,Electronics,1,2991
CUST004688,Qushi Mutti,anshshetty@example.com,+917753480153,Other,23,Jhansi,Gujarat,2021-02-07,Regular,19,38779.09,Home & Kitchen,1,4409
CUST004689,Tanmayi Choudhury,chahalrudra@example.net,7766736481,F,38,Agra,Karnataka,2022-10-19,Regular,41,32862.21,Home & Kitchen,0,2188
CUST004690,Nihal Trivedi,yagneshvaidya@example.com,6973037549,F,40,Tadipatri,Gujarat,2024-01-31,Silver,46,100531.04,Beauty,1,3358
CUST004691,Manan Dugal,chandanivarghese@example.com,0565537550,M,39,Dibrugarh,UP,2022-03-08,Platinum,1,106433.06,Home & Kitchen,1,4630
CUST004692,Ekavir Sankaran,niharikarattan@example.com,03347199189,M,18,Faridabad,Rajasthan,2022-12-01,Regular,47,70787.3,Sports,1,1170
CUST004693,Bishakha Walia,ativarkey@example.org,00703200266,F,54,Nizamabad,Gujarat,2023-08-31,Silver,36,74947.95,Books & Stationery,1,2233
CUST004694,Chanchal Patel,mohammed97@example.com,06490425333,Other,59,Bettiah,West Bengal,2021-11-19,Gold,2,35595.91,Beauty,0,4426
CUST004695,Triveni Tata,skrish@example.com,04480534989,Other,29,Gudivada,Rajasthan,2021-03-05,Regular,20,39998.33,Clothing,1,4915
CUST004696,Rachita Dara,kothariwriddhish@example.net,+912457443900,M,62,Tadipatri,Gujarat,2022-08-08,Regular,31,90672.0,Beauty,0,3541
CUST004697,Sai Iyengar,vanshasolanki@example.org,3697522305,M,48,Panvel,Rajasthan,2022-12-28,Gold,30,102274.1,Home & Kitchen,1,4022
CUST004698,Robert Kalita,yatanbalasubramanian@example.net,00964514047,F,36,Bhopal,Maharashtra,2021-08-06,Silver,25,29360.18,Books & Stationery,1,2733
CUST004699,Zarna Sridhar,pbali@example.com,+910534966980,Other,48,Dindigul,Karnataka,2021-02-14,Regular,12,51968.14,Electronics,1,605
CUST004700,Girish Savant,kumaryashvi@example.net,9261066559,F,57,Jamnagar,Rajasthan,2022-12-16,Silver,31,93919.92,Clothing,1,3917
CUST004701,Mason Bakshi,vaishnavisubramanian@example.net,02467696546,M,19,Rohtak,Maharashtra,2024-10-03,Regular,49,127570.14,Home & Kitchen,0,4747
CUST004702,Varsha Dewan,idikasolanki@example.com,04045339301,M,31,Bhilwara,Rajasthan,2021-02-07,Regular,12,124764.71,Beauty,1,1438
CUST004703,Darika Garde,liam48@example.org,4798433447,Other,36,Tinsukia,Maharashtra,2022-07-25,Silver,6,104657.24,Books & Stationery,1,2887
CUST004704,Hemani Pant,sara54@example.com,+911956618462,Other,25,Sambalpur,Maharashtra,2024-06-04,Silver,12,86068.28,Home & Kitchen,1,2153
CUST004705,Ranveer Kumar,wakeeta17@example.com,4625756807,M,22,Uluberia,Maharashtra,2021-03-22,Silver,36,69591.06,Sports,0,2155
CUST004706,Tejas Koshy,avni84@example.com,+918572025191,F,55,Pune,Gujarat,2023-06-10,Regular,6,98201.9,Electronics,0,1888
CUST004707,Ishwar Srinivas,qdhar@example.net,1411836952,Other,21,Farrukhabad,Gujarat,2024-02-27,Silver,25,147587.63,Books & Stationery,1,4748
CUST004708,Barkha Bassi,krishna71@example.org,4836459772,M,31,Ajmer,UP,2022-06-04,Gold,36,101511.89,Books & Stationery,1,2351
CUST004709,Devansh Sibal,udyatisule@example.net,+914981913953,Other,50,Satna,UP,2021-11-22,Regular,31,108066.18,Clothing,1,4504
CUST004710,Adweta Chaudhry,isule@example.com,+915270670690,F,21,Sasaram,Tamil Nadu,2024-07-14,Regular,47,27306.94,Beauty,1,1119
CUST004711,Girik Narasimhan,manya40@example.org,4315200611,M,47,Ichalkaranji,Tamil Nadu,2024-11-01,Gold,26,24178.34,Electronics,0,2703
CUST004712,Akshay Chand,manirudra@example.net,6559914411,M,28,Jamnagar,West Bengal,2022-12-23,Regular,39,22280.64,Books & Stationery,1,4186
CUST004713,Nikita Nazareth,vasatikapandya@example.com,07179656521,Other,47,Hosur,Karnataka,2022-05-19,Regular,36,107945.08,Books & Stationery,1,1970
CUST004714,Lipika Chaudry,hpathak@example.com,6442368186,Other,51,Gurgaon,UP,2023-11-11,Gold,6,120299.84,Sports,0,3624
CUST004715,Faras Sha,leena57@example.com,01886523115,Other,49,Ghaziabad,Rajasthan,2021-12-06,Regular,35,57840.71,Sports,1,2413
CUST004716,Samar Bhandari,smurthy@example.net,+919380222719,F,42,Jaipur,Karnataka,2021-02-06,Silver,40,143601.06,Beauty,1,2307
CUST004717,Siya Sule,sunderfaraj@example.net,07102090264,Other,38,Bhatpara,Rajasthan,2021-07-25,Regular,43,77311.99,Clothing,1,165
CUST004718,Abdul Bhandari,xsarin@example.com,05957715405,M,63,Kalyan-Dombivli,Delhi,2022-06-25,Regular,7,85233.44,Clothing,1,2292
CUST004719,Yasti Rau,ishitaseshadri@example.net,+912229269084,Other,33,Miryalaguda,Rajasthan,2022-05-26,Regular,12,63638.82,Beauty,1,816
CUST004720,Harinakshi Raman,rishikunda@example.com,+919358602930,Other,43,Narasaraopet,Tamil Nadu,2022-08-20,Gold,21,4979.65,Sports,1,1712
CUST004721,Ekapad Comar,zkulkarni@example.com,5445224682,Other,23,Kadapa,Delhi,2021-05-10,Gold,47,48833.29,Home & Kitchen,1,3628
CUST004722,Ranbir Bava,thakerfaraj@example.net,+919690028855,M,32,Raebareli,Rajasthan,2022-04-07,Regular,3,108722.97,Books & Stationery,1,3777
CUST004723,Christopher Rau,bumblekha@example.org,9320624756,Other,30,Nagaon,Maharashtra,2022-07-18,Platinum,29,54239.36,Electronics,0,1910
CUST004724,Tripti Nath,udyatimishra@example.net,+918422920113,M,24,Ranchi,Rajasthan,2021-01-14,Regular,14,35789.22,Sports,1,362
CUST004725,Chandani Deol,devanisaiah@example.org,00156659877,M,24,Malegaon,UP,2021-06-20,Silver,27,23894.47,Sports,1,1294
CUST004726,Aryan Soni,aarna64@example.net,+915095391458,Other,61,Ichalkaranji,UP,2021-11-23,Regular,1,62681.3,Clothing,1,2741
CUST004727,Jackson Biswas,gardevedant@example.net,5683394454,Other,55,Raebareli,West Bengal,2022-07-07,Platinum,4,26075.09,Books & Stationery,1,696
CUST004728,Brinda Das,radhasarraf@example.net,+911004386930,M,39,Jalandhar,Delhi,2022-07-09,Gold,31,12977.33,Sports,0,253
CUST004729,Janani Garde,bahrichameli@example.org,4658065149,F,39,Haldia,Delhi,2021-03-08,Regular,21,112080.82,Electronics,0,4687
CUST004730,Ekaraj Pathak,fsethi@example.org,04573694824,Other,58,Ujjain,West Bengal,2022-11-03,Regular,10,72546.9,Sports,0,2244
CUST004731,Chavvi Balasubramanian,aachalbehl@example.org,+911762025019,F,56,Loni,West Bengal,2023-10-10,Regular,21,38871.94,Sports,0,2722
CUST004732,Dakshesh Ramanathan,shankerdeepa@example.com,01860342203,M,38,Amaravati,Rajasthan,2023-02-10,Regular,18,25786.58,Home & Kitchen,1,2137
CUST004733,Kabir Patla,qarindixit@example.net,+919974413249,F,55,Malegaon,UP,2021-04-27,Silver,45,75284.76,Electronics,0,4030
CUST004734,Ansh Gupta,zinalkorpal@example.org,3759143676,F,24,Jehanabad,Karnataka,2022-11-23,Regular,32,16850.84,Electronics,1,4571
CUST004735,Ikshita Nagy,williamrandhawa@example.org,+910619311497,F,21,Jehanabad,Gujarat,2021-07-18,Platinum,2,142113.92,Sports,1,2705
CUST004736,Mahika Kashyap,eramachandran@example.org,05504091112,F,20,Karnal,Karnataka,2022-12-27,Regular,48,82486.09,Home & Kitchen,0,2151
CUST004737,Madhav Wason,nreddy@example.org,09282383159,Other,36,Hospet,Maharashtra,2022-07-09,Platinum,18,112116.59,Sports,0,2134
CUST004738,Hardik Ravi,jagratibhargava@example.com,08239651772,Other,43,Tiruppur,Rajasthan,2021-10-24,Gold,2,79740.2,Electronics,1,357
CUST004739,Aadhya Rao,kibeomisha@example.com,+917453310507,F,25,Nizamabad,Tamil Nadu,2021-05-13,Regular,33,98859.95,Clothing,1,2064
CUST004740,Bachittar Pai,tanmayiroy@example.com,08950762063,F,20,Mangalore,UP,2024-06-18,Regular,5,61941.59,Sports,1,953
CUST004741,Urmi Sarkar,chavvisharaf@example.com,03424856184,M,18,Gulbarga,Rajasthan,2022-08-27,Platinum,43,81076.51,Beauty,1,361
CUST004742,Ikshita Subramanian,saimaster@example.com,+914855261596,Other,22,Sasaram,UP,2023-05-29,Regular,24,86728.83,Clothing,1,1848
CUST004743,Yochana Bawa,wishi25@example.org,+912394510101,Other,59,Jhansi,Rajasthan,2024-05-05,Regular,48,16163.5,Electronics,1,995
CUST004744,Inaya Ghose,megha42@example.net,02627199302,M,38,Nellore,Delhi,2023-07-30,Regular,32,65146.73,Electronics,1,3745
CUST004745,Nachiket Kohli,mugdhaaurora@example.org,02775951589,M,63,Motihari,Delhi,2022-12-14,Regular,29,136932.14,Sports,1,4152
CUST004746,Varsha Cherian,gunbirrattan@example.org,2188605193,F,41,Hosur,Rajasthan,2022-08-05,Regular,34,93957.24,Beauty,1,374
CUST004747,Sanaya Nadig,dalaja21@example.com,+915804890196,F,49,Rourkela,Karnataka,2023-06-07,Silver,39,109056.07,Clothing,1,1905
CUST004748,Matthew Kanda,golenitara@example.com,9294342240,Other,25,Ramgarh,UP,2022-09-06,Regular,41,88984.57,Clothing,1,1297
CUST004749,Chameli Dua,imarangrover@example.net,00449669989,M,65,Barasat,Gujarat,2023-07-16,Silver,35,33696.17,Beauty,0,3799
CUST004750,Kai Thakur,dinfaraj@example.org,3402882428,Other,21,Bilaspur,Maharashtra,2022-07-29,Regular,50,7218.36,Sports,1,2192
CUST004751,Rajeshri Upadhyay,nilimamagar@example.net,8790035721,Other,47,Surat,West Bengal,2022-08-10,Silver,35,148349.97,Sports,1,1444
CUST004752,Wakeeta Devan,leelasangha@example.net,4208008721,M,39,Kulti,West Bengal,2024-10-06,Gold,4,80051.49,Beauty,1,119
CUST004753,Udant Sharaf,kamala88@example.org,4826400307,Other,20,Bangalore,Karnataka,2024-02-20,Regular,43,6253.49,Electronics,0,1379
CUST004754,Charita Bhardwaj,yastirastogi@example.net,+919502230801,Other,59,Nanded,West Bengal,2021-04-07,Silver,30,9809.17,Home & Kitchen,0,2881
CUST004755,Mahika Khurana,virajray@example.com,00626029992,M,38,Chandrapur,Maharashtra,2024-06-29,Regular,25,113114.92,Beauty,0,1242
CUST004756,Jatin Choudhry,ranveerjayaraman@example.org,+915323986307,F,40,Chapra,West Bengal,2024-03-18,Platinum,48,29332.92,Electronics,1,2947
CUST004757,Nachiket Lala,yamini09@example.org,+917169264722,F,50,Ujjain,Rajasthan,2022-05-14,Regular,10,121503.02,Sports,1,2672
CUST004758,Pranit Ganesh,gulatiladli@example.org,+914484719808,F,20,Ozhukarai,Delhi,2022-07-20,Regular,18,3242.03,Beauty,1,3793
CUST004759,Mekhala Ramanathan,baralpriya@example.net,9667861727,Other,53,Amritsar,Rajasthan,2022-02-23,Platinum,35,137257.75,Books & Stationery,0,960
CUST004760,Devansh Sekhon,gauri29@example.com,6302304003,M,58,Tirupati,Delhi,2021-04-25,Regular,21,81216.97,Sports,1,1973
CUST004761,Radha Sarma,swaminathanpavani@example.org,08968259348,Other,32,Tiruvottiyur,Delhi,2024-12-28,Gold,18,64874.0,Clothing,0,2565
CUST004762,Devansh Ramesh,benjamin75@example.net,02666952666,Other,44,Aurangabad,Delhi,2024-08-24,Silver,39,104598.76,Books & Stationery,1,312
CUST004763,Ryan Bala,praneel90@example.org,08926245465,F,54,Muzaffarpur,Tamil Nadu,2023-02-26,Regular,40,119621.93,Home & Kitchen,1,417
CUST004764,Irya Sood,kala85@example.com,6362109416,F,65,Rohtak,Tamil Nadu,2024-07-25,Regular,31,2706.05,Beauty,1,4726
CUST004765,Vivaan Pandey,balanyadavi@example.net,9533391123,M,47,Gopalpur,West Bengal,2021-02-18,Regular,8,149669.22,Electronics,1,391
CUST004766,Advika Butala,banerjeewridesh@example.net,+910609511338,Other,21,Jhansi,Maharashtra,2022-10-19,Gold,35,139177.72,Home & Kitchen,0,2690
CUST004767,Chasmum Buch,desaigirik@example.org,+916299733479,F,31,Arrah,Delhi,2022-09-04,Silver,12,72964.88,Electronics,1,4182
CUST004768,Anita Pathak,matthew51@example.com,1350846024,Other,38,Tinsukia,Delhi,2021-12-04,Regular,23,47552.7,Clothing,1,1147
CUST004769,Bhavani Dora,hemangini98@example.net,04894412121,F,22,Bally,Gujarat,2024-01-04,Gold,4,18001.42,Home & Kitchen,1,3834
CUST004770,Odika Yogi,zehaanhegde@example.net,+919649307204,M,46,Dharmavaram,Rajasthan,2021-06-15,Silver,50,52156.21,Books & Stationery,1,1706
CUST004771,Ekiya Som,ekiya55@example.com,0449600727,Other,62,Fatehpur,Maharashtra,2024-06-28,Gold,41,40451.37,Sports,1,758
CUST004772,Zayan Radhakrishnan,fitanchahal@example.org,9463346968,M,26,Cuttack,Delhi,2022-08-16,Platinum,1,74145.7,Books & Stationery,0,2251
CUST004773,Bishakha Dube,advika49@example.com,3250417995,M,39,Bhalswa Jahangir Pur,West Bengal,2023-02-05,Silver,14,32832.28,Clothing,1,1191
CUST004774,Charita Sabharwal,alexander72@example.net,07486132755,Other,54,Tenali,UP,2023-02-23,Regular,33,70087.45,Sports,1,4647
CUST004775,Teerth Khare,amaratara@example.net,01322202033,Other,41,Bathinda,Karnataka,2021-11-05,Gold,39,7741.34,Electronics,1,1627
CUST004776,Ikshita Mohan,malhotraadya@example.com,09707852638,M,46,Adoni,Maharashtra,2023-04-23,Regular,8,30936.05,Clothing,1,2433
CUST004777,Pavani Kapur,samaanita@example.org,06630164121,M,26,Allahabad,Gujarat,2024-06-14,Silver,5,85340.09,Beauty,1,2352
CUST004778,Aayush Goda,hema28@example.org,09147753545,F,37,Guwahati,Tamil Nadu,2022-01-24,Platinum,23,101859.37,Clothing,1,2508
CUST004779,Adya Kaur,krisha78@example.net,+914200192509,Other,56,Medininagar,UP,2022-10-08,Regular,27,83012.54,Electronics,1,4448
CUST004780,Yuvraj Atwal,nwagle@example.net,02078979867,F,24,Orai,UP,2024-04-10,Regular,15,118571.16,Electronics,1,4510
CUST004781,Manbir Seth,sankarchanakya@example.com,+915644678923,F,44,Jamshedpur,Tamil Nadu,2024-03-31,Regular,44,114068.38,Clothing,1,2303
CUST004782,Rajata Chadha,chatura46@example.com,2718967096,M,33,Erode,Tamil Nadu,2021-11-15,Silver,34,94887.56,Clothing,1,4669
CUST004783,Vidhi Sane,bhatiadalbir@example.org,03484831724,M,27,Hajipur,Gujarat,2023-03-03,Regular,47,107199.21,Clothing,1,2117
CUST004784,Yashica Chakraborty,lavanyadhar@example.org,2400342434,M,37,Coimbatore,Tamil Nadu,2021-01-12,Gold,35,137577.57,Beauty,1,2483
CUST004785,Maanas Savant,jbhardwaj@example.org,08321592318,M,49,Gorakhpur,Karnataka,2023-08-16,Regular,48,24448.74,Home & Kitchen,1,4147
CUST004786,Gaurika Chahal,hariqushi@example.net,5726534415,F,45,Farrukhabad,Tamil Nadu,2024-05-26,Regular,2,53860.03,Beauty,1,474
CUST004787,Neha Parekh,hemang09@example.net,04281465661,Other,27,Bhavnagar,Tamil Nadu,2024-02-11,Regular,3,84853.92,Electronics,1,4757
CUST004788,Aadhya Khatri,ramble@example.org,05152163499,M,36,Bhiwandi,Rajasthan,2024-01-16,Regular,41,103269.62,Home & Kitchen,1,3245
CUST004789,Chandani Purohit,sanibanjeet@example.com,01616964001,M,18,Khammam,West Bengal,2021-10-11,Gold,26,69328.94,Books & Stationery,1,557
CUST004790,Lekha Badami,tchaudhary@example.net,6085929152,Other,54,Phagwara,West Bengal,2023-05-18,Regular,25,116367.64,Beauty,0,4130
CUST004791,Tristan Mistry,akshayshan@example.org,0562708812,Other,22,Bongaigaon,Karnataka,2024-10-26,Regular,4,47080.9,Clothing,1,4458
CUST004792,Dalaja Maharaj,dgoyal@example.net,+918058848868,F,42,Erode,Gujarat,2024-10-08,Silver,2,63632.32,Electronics,1,4888
CUST004793,Maanav Dara,modinachiket@example.org,8104006477,M,58,Jamnagar,UP,2021-10-02,Regular,40,91641.78,Beauty,0,3627
CUST004794,Aayush Saraf,adyasoman@example.com,+913278255489,M,25,Bhimavaram,Delhi,2021-01-18,Silver,34,32213.12,Sports,0,4473
CUST004795,Isaiah Sundaram,sanaya28@example.com,04584799251,Other,34,Naihati,UP,2022-12-10,Platinum,30,82871.57,Electronics,0,2225
CUST004796,Isaiah Kanda,amaira72@example.net,+917856808207,M,30,Maheshtala,UP,2023-12-30,Regular,21,81108.33,Books & Stationery,1,1109
CUST004797,Yuvraj Mangal,devikasaraf@example.com,+910588252927,M,29,Jabalpur,Maharashtra,2023-03-04,Regular,43,149375.82,Books & Stationery,1,3461
CUST004798,Reyansh Andra,qjani@example.com,8887684723,F,21,Shahjahanpur,Gujarat,2023-04-30,Platinum,39,132679.28,Beauty,1,2487
CUST004799,Ekaraj Naidu,usrinivas@example.net,3327566935,Other,19,Hospet,Rajasthan,2022-04-01,Silver,1,126358.69,Clothing,1,1417
CUST004800,Wriddhish Johal,asabharwal@example.net,+916583644844,F,63,Ahmednagar,Tamil Nadu,2024-08-08,Regular,9,63031.1,Sports,1,189
CUST004801,Patrick Deshmukh,kaulvasatika@example.net,+915910494488,M,39,Tinsukia,Gujarat,2022-08-12,Regular,41,15215.4,Books & Stationery,0,1640
CUST004802,Chandani Barman,qarin18@example.com,1819909073,F,28,Rohtak,Maharashtra,2021-06-09,Gold,43,51064.0,Clothing,1,4867
CUST004803,Rachana Borah,mananwason@example.com,01499225516,F,64,Thanjavur,UP,2024-05-18,Regular,8,74768.69,Sports,1,1851
CUST004804,Qasim Narain,duttharshil@example.com,5021147284,F,59,Kanpur,Rajasthan,2021-03-21,Regular,9,5287.9,Home & Kitchen,0,3608
CUST004805,Adweta Bala,bhagatjagdish@example.net,3620144343,F,63,Agartala,West Bengal,2023-12-03,Regular,1,114714.05,Home & Kitchen,1,2410
CUST004806,Azad Iyengar,kundanaksh@example.org,09290946903,F,26,Tadipatri,Maharashtra,2023-04-13,Silver,45,73123.95,Books & Stationery,1,3501
CUST004807,Raksha Palla,rajagopalanekbal@example.net,05041770564,Other,26,Burhanpur,Gujarat,2022-12-04,Platinum,43,128178.46,Clothing,1,4605
CUST004808,Imaran Kothari,abeer44@example.org,00152114857,F,47,Munger,Karnataka,2023-05-15,Silver,37,91261.67,Beauty,1,3440
CUST004809,Ishani Desai,naveen56@example.org,4408840765,Other,35,Anantapuram,Delhi,2023-08-26,Regular,2,15284.52,Home & Kitchen,1,4233
CUST004810,Alka Vohra,gautamdatta@example.com,6728096384,F,63,Ratlam,Tamil Nadu,2021-12-02,Silver,43,80863.22,Clothing,0,1105
CUST004811,Ekaja Narayanan,traja@example.com,9021267545,Other,60,Kurnool,West Bengal,2022-02-20,Regular,23,97211.41,Home & Kitchen,1,4104
CUST004812,Ethan Krishna,omkaar29@example.org,0608864299,M,54,Jamalpur,West Bengal,2023-05-13,Gold,6,9529.14,Home & Kitchen,1,4073
